Product Name,Segment,Country,City,State,Category,Sub-Category,Sales,Discount,Profit
Surelock Post Binders,Consumer,United States,New York City,New York,Office Supplies,Binders,-0.290369,0.212153,-0.04406
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Consumer,United States,New York City,New York,Office Supplies,Binders,-0.356221,0.212153,-0.110178
Avery 487,Consumer,United States,Columbus,Ohio,Office Supplies,Labels,-0.359353,0.212153,-0.113829
Acme Office Executive Series Stainless Steel Trimmers,Consumer,United States,Columbus,Ohio,Office Supplies,Supplies,-0.346825,0.212153,-0.117945
BIC Liqua Brite Liner,Consumer,United States,San Francisco,California,Office Supplies,Art,-0.324284,-0.756643,-0.079673
"BOSTON Ranger #55 Pencil Sharpener, Black",Home Office,United States,New York City,New York,Office Supplies,Art,-0.327124,-0.756643,-0.09016
Maxell 4.7GB DVD-R,Corporate,United States,San Antonio,Texas,Technology,Accessories,-0.186674,0.212153,0.004876
Panasonic KX T7736-B Digital phone,Corporate,United States,San Antonio,Texas,Technology,Phones,0.208631,0.212153,-0.026316
Things To Do Today Spiral Book,Consumer,United States,Jacksonville,North Carolina,Office Supplies,Paper,-0.32816,0.212153,-0.083116
Cardinal Holdit Business Card Pockets,Home Office,United States,San Francisco,California,Office Supplies,Binders,-0.349649,0.212153,-0.104478
Kleencut Forged Office Shears by Acme United Corporation,Home Office,United States,San Francisco,California,Office Supplies,Supplies,-0.358814,-0.756643,-0.114344
Avery File Folder Labels,Consumer,United States,Chicago,Illinois,Office Supplies,Labels,-0.350342,0.212153,-0.104508
Toshiba IPT2010-SD IP Telephone,Consumer,United States,Chicago,Illinois,Technology,Phones,-0.011993,0.212153,-0.051134
Newell 328,Home Office,United States,Escondido,California,Office Supplies,Art,-0.331344,-0.756643,-0.096407
Staple-on labels,Corporate,United States,Long Beach,New York,Office Supplies,Labels,-0.354915,-0.756643,-0.10494
Acme Office Executive Series Stainless Steel Trimmers,Corporate,United States,Long Beach,New York,Office Supplies,Supplies,-0.327573,-0.756643,-0.093799
Holmes Odor Grabber,Consumer,United States,Newark,Delaware,Office Supplies,Appliances,-0.20686,-0.756643,0.019865
"Situations Contoured Folding Chairs, 4/Set",Consumer,United States,Buffalo,New York,Furniture,Chairs,-0.266323,-0.272245,-0.076884
Acme Stainless Steel Office Snips,Consumer,United States,Houston,Texas,Office Supplies,Supplies,-0.303501,0.212153,-0.107128
Newell 313,Consumer,United States,Colorado Springs,Colorado,Office Supplies,Art,-0.347775,0.212153,-0.117435
Newell 326,Consumer,United States,Colorado Springs,Colorado,Office Supplies,Art,-0.362049,0.212153,-0.120307
Logitech Keyboard K120,Consumer,United States,Colorado Springs,Colorado,Technology,Accessories,-0.275632,0.212153,-0.150229
"Master Caster Door Stop, Large Neon Orange",Consumer,United States,Colorado Springs,Colorado,Furniture,Furnishings,-0.284721,0.212153,-0.058004
DAX Wood Document Frame,Consumer,United States,Colorado Springs,Colorado,Furniture,Furnishings,-0.280703,0.212153,-0.075445
Xerox 1932,Consumer,United States,Colorado Springs,Colorado,Office Supplies,Paper,-0.232347,0.212153,0.000211
Avery Personal Creations Heavyweight Cards,Consumer,United States,Colorado Springs,Colorado,Office Supplies,Paper,-0.324386,0.212153,-0.080954
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Consumer,United States,New York City,New York,Office Supplies,Paper,-0.328776,-0.756643,-0.074386
"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Corporate,United States,Los Angeles,California,Furniture,Furnishings,-0.299621,-0.756643,-0.045005
3-ring staple pack,Consumer,United States,Marietta,Georgia,Office Supplies,Binders,-0.359777,-0.756643,-0.110779
Xerox 23,Corporate,United States,Jacksonville,Florida,Office Supplies,Paper,-0.318918,0.212153,-0.075862
"DAX Copper Panel Document Frame, 5 x 7 Size",Corporate,United States,Jacksonville,Florida,Furniture,Furnishings,-0.320381,0.212153,-0.086891
"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Corporate,United States,Jacksonville,Florida,Technology,Phones,-0.298867,0.212153,-0.103723
Dixon Ticonderoga Pencils,Corporate,United States,Jacksonville,Florida,Office Supplies,Art,-0.361176,0.212153,-0.120554
Cisco SPA508G,Consumer,United States,Philadelphia,Pennsylvania,Technology,Phones,-0.305295,1.18095,-0.153324
Nu-Dell Executive Frame,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,-0.222797,0.212153,-0.039777
Xerox 1887,Consumer,United States,Los Angeles,California,Office Supplies,Paper,-0.307949,-0.756643,-0.044592
Xerox 1971,Consumer,United States,Los Angeles,California,Office Supplies,Paper,-0.300151,-0.756643,-0.040115
"Personal Folder Holder, Ebony",Consumer,United States,Los Angeles,California,Office Supplies,Storage,-0.314865,-0.756643,-0.079266
Quality Park Security Envelopes,Corporate,United States,Philadelphia,Pennsylvania,Office Supplies,Envelopes,-0.268046,0.212153,-0.031843
Global Ergonomic Managers Chair,Consumer,United States,Philadelphia,Pennsylvania,Furniture,Chairs,0.241009,0.696552,-0.215047
"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Consumer,United States,Philadelphia,Pennsylvania,Furniture,Furnishings,-0.290882,0.212153,-0.080862
Xerox 1920,Consumer,United States,Los Angeles,California,Office Supplies,Paper,-0.340041,-0.756643,-0.087872
"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Paper,-0.339521,0.212153,-0.096021
Holmes 99% HEPA Air Purifier,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,-0.313218,0.212153,-0.098294
Tripp Lite TLP810NET Broadband Surge for Modem/Fax,Consumer,United States,Philadelphia,Pennsylvania,Office Supplies,Appliances,-0.23797,0.212153,-0.087521
Wilson Jones Impact Binders,Consumer,United States,Norwich,Connecticut,Office Supplies,Binders,-0.352203,-0.756643,-0.100664
Razer Kraken PRO Over Ear PC and Music Headset,Consumer,United States,San Antonio,Texas,Technology,Accessories,0.247257,0.212153,0.08255
"Global Value Steno Chair, Gray",Consumer,United States,Columbus,Ohio,Furniture,Chairs,-0.164156,0.696552,-0.16123
"Computer Room Manger, 14""",Consumer,United States,Columbus,Ohio,Furniture,Furnishings,-0.243746,0.212153,-0.055781
Acco 3-Hole Punch,Corporate,United States,Los Angeles,California,Office Supplies,Binders,-0.346337,0.212153,-0.101394
"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Corporate,United States,Richmond,Kentucky,Office Supplies,Storage,-0.257276,-0.756643,-0.039237
"OIC #2 Pencils, Medium Soft",Corporate,United States,Richmond,Kentucky,Office Supplies,Art,-0.359777,-0.756643,-0.115353
Binder Posts,Consumer,United States,New York City,New York,Office Supplies,Binders,-0.346722,0.212153,-0.103222
Belkin 8 Outlet Surge Protector,Consumer,United States,Wausau,Wisconsin,Office Supplies,Appliances,0.025709,-0.756643,0.171568
Portable Personal File Box,Consumer,United States,Wausau,Wisconsin,Office Supplies,Storage,-0.310051,-0.756643,-0.080115
X-Rack File for Hanging Folders,Consumer,United States,Wausau,Wisconsin,Office Supplies,Storage,-0.332595,-0.756643,-0.097273
"ACCOHIDE 3-Ring Binder, Blue, 1""",Consumer,United States,Wausau,Wisconsin,Office Supplies,Binders,-0.348946,-0.756643,-0.097476
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Home Office,United States,San Francisco,California,Office Supplies,Binders,-0.304772,0.212153,-0.06482
Xerox 1951,Home Office,United States,San Francisco,California,Office Supplies,Paper,-0.269407,-0.756643,-0.003308
Avery Hole Reinforcements,Home Office,United States,San Francisco,California,Office Supplies,Binders,-0.336838,0.212153,-0.091484
Xerox 1924,Consumer,United States,Dublin,Ohio,Office Supplies,Paper,-0.324309,0.212153,-0.079402
Panasonic KX-TG6844B Expandable Digital Cordless Telephone,Consumer,United States,Dublin,Ohio,Technology,Phones,-0.114699,1.18095,-0.268824
9-3/4 Diameter Round Wall Clock,Home Office,United States,Henderson,Kentucky,Furniture,Furnishings,-0.324572,-0.756643,-0.072885
Rubber Band Ball,Consumer,United States,Lakewood,New Jersey,Office Supplies,Fasteners,-0.344822,-0.756643,-0.121058
Avery Non-Stick Binders,Corporate,United States,Los Angeles,California,Office Supplies,Binders,-0.357299,0.212153,-0.112752
Acco 3-Hole Punch,Consumer,United States,Rochester,New York,Office Supplies,Binders,-0.351959,0.212153,-0.106629
Plantronics 81402,Corporate,United States,Salem,Oregon,Technology,Phones,0.05472,0.212153,-0.037823
"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Corporate,United States,Salem,Oregon,Office Supplies,Art,-0.253887,0.212153,-0.045887
"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",Corporate,United States,Salem,Oregon,Office Supplies,Art,-0.353859,0.212153,-0.118851
Prang Colored Pencils,Consumer,United States,Pasco,Washington,Office Supplies,Art,-0.359392,-0.756643,-0.11104
Carina Double Wide Media Storage Towers in Natural & Black,Consumer,United States,Pasco,Washington,Office Supplies,Storage,0.410809,-0.756643,-0.039367
"Eldon Image Series Desk Accessories, Burgundy",Consumer,United States,Oakland,California,Furniture,Furnishings,-0.348705,-0.756643,-0.103064
Woodgrain Magazine Files by Perma,Consumer,United States,Oakland,California,Office Supplies,Storage,-0.354482,-0.756643,-0.119664
Longer-Life Soft White Bulbs,Consumer,United States,Oakland,California,Furniture,Furnishings,-0.354,-0.756643,-0.103402
Binding Machine Supplies,Consumer,United States,Los Angeles,California,Office Supplies,Binders,-0.256493,0.212153,-0.017734
"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Consumer,United States,Los Angeles,California,Furniture,Furnishings,-0.244311,-0.756643,0.039988
Newell 307,Corporate,United States,Oak Park,Illinois,Office Supplies,Art,-0.352473,0.212153,-0.117985
Canvas Sectional Post Binders,Corporate,United States,New York City,New York,Office Supplies,Binders,-0.336145,0.212153,-0.090816
Wilson Jones Century Plastic Molded Ring Binders,Corporate,United States,New York City,New York,Office Supplies,Binders,-0.288841,0.212153,-0.050516
Mophie Juice Pack Helium for iPhone,Consumer,United States,New York City,New York,Technology,Phones,0.016226,-0.756643,0.164504
Space Solutions HD Industrial Steel Shelving.,Consumer,United States,Seattle,Washington,Office Supplies,Storage,0.184611,-0.756643,-0.078163
Avery File Folder Labels,Consumer,United States,Seattle,Washington,Office Supplies,Labels,-0.354963,-0.756643,-0.104262
Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,Corporate,United States,Lancaster,Pennsylvania,Technology,Phones,-0.224433,1.18095,-0.186362
OIC Thumb-Tacks,Consumer,United States,Houston,Texas,Office Supplies,Fasteners,-0.3659,0.212153,-0.119708
Tennsco Commercial Shelving,Consumer,United States,Houston,Texas,Office Supplies,Storage,-0.290497,0.212153,-0.171829
Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...,Corporate,United States,Columbus,Ohio,Technology,Accessories,-0.176597,0.212153,0.00552
Advantus Rolling Drawer Organizers,Home Office,United States,Durham,North Carolina,Office Supplies,Storage,-0.270036,0.212153,-0.102623
DIXON Oriole Pencils,Home Office,United States,Durham,North Carolina,Office Supplies,Art,-0.358891,0.212153,-0.120353
Letter or Legal Size Expandable Poly String Tie Envelopes,Corporate,United States,Henderson,Kentucky,Office Supplies,Envelopes,-0.36029,-0.756643,-0.111207
Super Decoflex Portable Personal File,Corporate,United States,Henderson,Kentucky,Office Supplies,Storage,-0.27268,-0.756643,-0.050712
"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Consumer,United States,Anaheim,California,Office Supplies,Binders,-0.094122,0.212153,0.151733
Newell 323,Consumer,United States,Anaheim,California,Office Supplies,Art,-0.363435,-0.756643,-0.118606
Xerox 1929,Corporate,United States,Detroit,Michigan,Office Supplies,Paper,-0.185583,-0.756643,0.101922
"Global Push Button Manager's Chair, Indigo",Corporate,United States,Marietta,Georgia,Furniture,Chairs,-0.075717,-0.756643,0.10381
Kingston Digital DataTraveler 32GB USB 2.0,Corporate,United States,Marietta,Georgia,Technology,Accessories,-0.20564,-0.756643,-0.096286
Newell 317,Corporate,United States,Seattle,Washington,Office Supplies,Art,-0.354674,-0.756643,-0.111416
Computer Printout Paper with Letter-Trim Perforations,Corporate,United States,Seattle,Washington,Office Supplies,Paper,-0.307949,-0.756643,-0.044592
"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Corporate,United States,Seattle,Washington,Office Supplies,Art,-0.362088,-0.756643,-0.117315
SAFCO Boltless Steel Shelving,Corporate,United States,Seattle,Washington,Office Supplies,Storage,-0.004137,-0.756643,-0.112633
Xerox 1911,Corporate,United States,Seattle,Washington,Office Supplies,Paper,-0.291967,-0.756643,-0.024183
Staple envelope,Corporate,United States,Seattle,Washington,Office Supplies,Envelopes,-0.269407,-0.756643,0.007272
Global Italian Leather Office Chair,Consumer,United States,Parma,Ohio,Furniture,Chairs,-0.074591,0.696552,-0.155885
Xerox 1897,Consumer,United States,Parma,Ohio,Office Supplies,Paper,-0.356041,0.212153,-0.110005
Fiskars Spring-Action Scissors,Corporate,United States,Anaheim,California,Office Supplies,Supplies,-0.346395,-0.756643,-0.106819
3M Organizer Strips,Consumer,United States,New York City,New York,Office Supplies,Binders,-0.327236,0.212153,-0.083607
"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Consumer,United States,New York City,New York,Office Supplies,Labels,-0.221863,-0.756643,0.057522
Avery Metallic Poly Binders,Corporate,United States,Concord,New Hampshire,Office Supplies,Binders,-0.33205,-0.756643,-0.07537
Fellowes Bankers Box Recycled Super Stor/Drawer,Corporate,United States,Concord,New Hampshire,Office Supplies,Storage,0.064251,-0.756643,-0.053204
PNY Rapid USB Car Charger - Black,Consumer,United States,Fairfield,Ohio,Technology,Phones,-0.353442,1.18095,-0.131204
"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Consumer,United States,Johnson City,Tennessee,Office Supplies,Envelopes,-0.339405,0.212153,-0.093961
Xerox 1931,Consumer,United States,Johnson City,Tennessee,Office Supplies,Paper,-0.3106,0.212153,-0.068116
iHome FM Clock Radio with Lightning Dock,Consumer,United States,Johnson City,Tennessee,Technology,Phones,-0.189139,0.212153,-0.092457
"BOSTON Model 1800 Electric Pencil Sharpeners, Putty/Woodgrain",Consumer,United States,Seattle,Washington,Office Supplies,Art,-0.311126,-0.756643,-0.077817
Avery Hole Reinforcements,Consumer,United States,Seattle,Washington,Office Supplies,Binders,-0.344835,0.212153,-0.099197
Bulldog Vacuum Base Pencil Sharpener,Consumer,United States,League City,Texas,Office Supplies,Art,-0.261089,0.212153,-0.097255
Hon Every-Day Chair Series Swivel Task Chairs,Consumer,United States,League City,Texas,Furniture,Chairs,0.038831,0.696552,-0.26178
"Bush Westfield Collection Bookcases, Medium Cherry Finish",Corporate,United States,Gaithersburg,Maryland,Furniture,Bookcases,-0.089725,-0.756643,0.041024
GE 30522EE2,Corporate,United States,Gaithersburg,Maryland,Technology,Phones,0.003405,-0.756643,0.164856
14-7/8 x 11 Blue Bar Computer Printout Paper,Home Office,United States,Huntsville,Alabama,Office Supplies,Paper,-0.214658,-0.756643,0.074543
Assorted Color Push Pins,Home Office,United States,Huntsville,Alabama,Office Supplies,Fasteners,-0.363018,-0.756643,-0.117236
AT&T 17929 Lendline Telephone,Home Office,United States,Huntsville,Alabama,Technology,Phones,-0.223644,-0.756643,-0.021909
"Eberhard Faber 3 1/2"" Golf Pencils",Corporate,United States,Lawrence,Massachusetts,Office Supplies,Art,-0.344951,-0.756643,-0.106455
Xerox 214,Home Office,United States,Fairfield,Connecticut,Office Supplies,Paper,-0.337634,-0.756643,-0.082501
Newell 324,Consumer,United States,New York City,New York,Office Supplies,Art,-0.276162,-0.756643,-0.053306
Easy-staple paper,Consumer,United States,New York City,New York,Office Supplies,Paper,-0.344854,-0.756643,-0.09236
Newell 309,Corporate,United States,Seattle,Washington,Office Supplies,Art,-0.331761,-0.756643,-0.092752
"#10 White Business Envelopes,4 1/8 x 9 1/2",Consumer,United States,Aurora,Colorado,Office Supplies,Envelopes,-0.348712,0.212153,-0.104274
Staples,Consumer,United States,Aurora,Colorado,Office Supplies,Fasteners,-0.361587,0.212153,-0.118724
"SmartStand Mobile Device Holder, Assorted Colors",Corporate,United States,Lehi,Utah,Technology,Phones,-0.341908,0.212153,-0.115174
Wilson Jones Turn Tabs Binder Tool for Ring Binders,Home Office,United States,Tuscaloosa,Alabama,Office Supplies,Binders,-0.314688,-0.756643,-0.056079
