Product Name,Segment,Country,State,Category,Sub-Category,Sales,Discount,Profit,Cluster
"Fellowes Twister Kit, Gray/Clear, 3/pkg",Corporate,United States,Texas,Office Supplies,Binders,-0.604511,0.749016,-1.181843,1
"Iceberg Nesting Folding Chair, 19w x 6d x 43h",Consumer,United States,Louisiana,Furniture,Chairs,0.559495,-1.0,1.859293,0
Belkin 7 Outlet SurgeMaster II,Home Office,United States,Washington,Office Supplies,Appliances,0.56571,-1.0,2.064621,0
Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),Home Office,United States,Washington,Office Supplies,Paper,-0.246951,-1.0,0.216863,3
Micro Innovations USB RF Wireless Keyboard with Mouse,Home Office,United States,Washington,Technology,Accessories,0.240844,-1.0,0.445838,3
Wilson Jones Century Plastic Molded Ring Binders,Corporate,United States,Ohio,Office Supplies,Binders,-0.445082,0.701566,-0.865392,1
"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",Consumer,United States,Illinois,Office Supplies,Storage,-0.325149,0.0,-0.260262,1
Stacking Trays by OIC,Corporate,United States,California,Furniture,Furnishings,-0.323726,-1.0,-0.016344,3
Xerox 1981,Corporate,United States,California,Office Supplies,Paper,-0.393276,-1.0,0.030428,3
Avery Hanging File Binders,Corporate,United States,California,Office Supplies,Binders,-0.557733,0.0,-0.145898,1
Mophie Juice Pack Helium for iPhone,Corporate,United States,California,Technology,Phones,0.488435,0.0,0.380926,2
"Executive Impressions 10"" Spectator Wall Clock",Corporate,United States,California,Furniture,Furnishings,0.1037,-1.0,0.553397,3
Dana Halogen Swing-Arm Architect Lamp,Consumer,United States,California,Furniture,Furnishings,0.51243,-1.0,1.745799,0
Aluminum Screw Posts,Corporate,United States,Texas,Office Supplies,Binders,-0.749717,0.749016,-0.842356,1
Petty Cash Envelope,Corporate,United States,New York,Office Supplies,Paper,0.157772,-1.0,1.113794,0
"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Consumer,United States,New York,Furniture,Furnishings,0.622034,-1.0,1.476815,0
Global Deluxe Office Fabric Chairs,Consumer,United States,New York,Furniture,Chairs,0.449206,-0.387938,0.863454,0
Nontoxic Chalk,Corporate,United States,Pennsylvania,Office Supplies,Art,-1.072373,0.0,-0.262944,1
"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Corporate,United States,Pennsylvania,Office Supplies,Labels,0.006988,0.0,0.338408,2
Southworth Parchment Paper & Envelopes,Corporate,United States,Pennsylvania,Office Supplies,Paper,-0.397145,0.0,-0.067872,1
Hon 4060 Series Tables,Corporate,United States,Pennsylvania,Furniture,Tables,0.084111,0.429282,-1.090424,2
Fellowes Super Stor/Drawer Files,Consumer,United States,Illinois,Office Supplies,Storage,0.917891,0.0,-0.624823,2
Gear Head AU3700S Headset,Consumer,United States,California,Technology,Phones,0.115817,0.0,-0.90888,2
Safco Contoured Stacking Chairs,Consumer,United States,California,Furniture,Chairs,0.876644,0.0,0.975379,0
Maxell 4.7GB DVD-R,Consumer,United States,Illinois,Technology,Accessories,0.089633,0.0,0.33341,2
"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Corporate,United States,Washington,Office Supplies,Binders,-0.3215,0.0,-0.030696,2
Plantronics Audio 478 Stereo USB Headset,Consumer,United States,Pennsylvania,Technology,Accessories,-0.12628,0.0,-0.042488,2
Prang Drawing Pencil Set,Consumer,United States,North Carolina,Office Supplies,Art,-0.416038,0.0,-0.252865,1
Acme Kleen Earth Office Shears,Consumer,United States,North Carolina,Office Supplies,Supplies,-1.193836,0.0,-0.304796,1
Staples,Corporate,United States,North Carolina,Office Supplies,Fasteners,-0.833291,0.0,-0.265471,1
Newell 320,Corporate,United States,North Carolina,Office Supplies,Art,-0.700668,0.0,-0.284388,1
Avery 513,Corporate,United States,North Carolina,Office Supplies,Labels,-0.053129,0.0,0.248896,2
"Angle-D Binders with Locking Rings, Label Holders",Consumer,United States,Texas,Office Supplies,Binders,-0.595436,0.749016,-1.149628,1
GBC ProClick Spines for 32-Hole Punch,Consumer,United States,Texas,Office Supplies,Binders,-0.7111,0.749016,-0.950652,1
"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",Consumer,United States,Florida,Furniture,Furnishings,0.538778,0.0,1.66245,0
"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Consumer,United States,Florida,Furniture,Furnishings,0.694809,0.0,-0.317812,2
Self-Adhesive Ring Binder Labels,Corporate,United States,Nebraska,Office Supplies,Binders,-0.861143,-1.0,-0.195565,3
Bagged Rubber Bands,Corporate,United States,Nebraska,Office Supplies,Fasteners,-1.000446,-1.0,-0.310292,3
White Computer Printout Paper by Universal,Corporate,United States,Nebraska,Office Supplies,Paper,0.299147,-1.0,1.73225,0
Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Consumer,United States,North Carolina,Technology,Phones,-0.051699,0.0,-0.141026,2
"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Corporate,United States,Oregon,Office Supplies,Paper,0.039171,0.0,0.500458,2
GBC Poly Designer Binding Covers,Corporate,United States,Oregon,Office Supplies,Binders,-1.001916,0.701566,-0.450565,1
Xerox 1971,Corporate,United States,Illinois,Office Supplies,Paper,-0.700668,0.0,-0.199192,1
Wilson Jones Leather-Like Binders with DublLock Round Rings,Home Office,United States,Arizona,Office Supplies,Binders,-0.814731,0.701566,-0.546201,1
Mitel 5320 IP Phone VoIP phone,Corporate,United States,California,Technology,Phones,0.653931,0.0,0.777649,0
Wilson Jones Leather-Like Binders with DublLock Round Rings,Corporate,United States,California,Office Supplies,Binders,-0.39666,0.0,-0.058046,1
"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Corporate,United States,California,Office Supplies,Binders,-0.641998,0.0,-0.171059,1
Avery 473,Corporate,United States,New York,Office Supplies,Labels,-0.401788,-1.0,0.046111,3
Acme Value Line Scissors,Corporate,United States,New York,Office Supplies,Supplies,-0.673369,-1.0,-0.196439,3
Avery Hanging File Binders,Corporate,United States,New York,Office Supplies,Binders,-0.557733,0.0,-0.145898,1
Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,Consumer,United States,Kentucky,Technology,Accessories,0.153259,-1.0,0.351848,3
Xerox 217,Consumer,United States,Minnesota,Office Supplies,Paper,-0.213458,-1.0,0.249416,3
Carina Double Wide Media Storage Towers in Natural & Black,Consumer,United States,Minnesota,Office Supplies,Storage,0.757264,-1.0,0.272671,0
GBC Instant Report Kit,Consumer,United States,Minnesota,Office Supplies,Binders,-0.601992,-1.0,-0.07996,3
"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Consumer,United States,Texas,Office Supplies,Appliances,-1.31132,0.749016,-0.515016,1
Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,Consumer,United States,Texas,Office Supplies,Appliances,-1.747783,0.749016,-0.359472,1
Xerox 1982,Consumer,United States,Texas,Office Supplies,Paper,0.386398,0.0,1.39493,0
Staple-based wall hangings,Home Office,United States,Nebraska,Furniture,Furnishings,-0.513469,-1.0,-0.060468,3
GE DSL Phone Line Filter,Consumer,United States,California,Technology,Phones,0.420362,0.0,0.337596,2
Avery Printable Repositionable Plastic Tabs,Consumer,United States,California,Office Supplies,Binders,-0.575731,0.0,-0.146644,1
"GBC Standard Recycled Report Covers, Clear Plastic Sheets",Consumer,United States,Texas,Office Supplies,Binders,-1.064052,0.749016,-0.579687,1
Eldon Shelf Savers Cubes and Bins,Consumer,United States,New York,Office Supplies,Storage,-0.569564,-1.0,-0.307402,3
Anderson Hickey Conga Table Tops & Accessories,Consumer,United States,New York,Furniture,Tables,-0.283296,0.429282,-0.858935,1
"Logitech B530 USB Headset - headset - Full size, Binaural",Corporate,United States,Michigan,Technology,Phones,0.122504,-1.0,0.408917,3
Rush Hierlooms Collection Rich Wood Bookcases,Corporate,United States,Michigan,Furniture,Bookcases,0.422749,-1.0,0.443225,3
Xerox 1978,Corporate,United States,Michigan,Office Supplies,Paper,-0.477051,-1.0,-0.006176,3
Newell 351,Corporate,United States,Michigan,Office Supplies,Art,-1.172529,-1.0,-0.282447,3
Avery 501,Corporate,United States,Texas,Office Supplies,Labels,-0.7639,0.0,-0.207311,1
Samsung Rugby III,Corporate,United States,Texas,Technology,Phones,0.416622,0.0,0.18819,2
Avery Reinforcements for Hole-Punch Pages,Consumer,United States,California,Office Supplies,Binders,-1.185976,0.0,-0.281009,1
Xerox 225,Consumer,United States,California,Office Supplies,Paper,-0.428433,-1.0,0.024152,3
Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Consumer,United States,California,Office Supplies,Storage,0.797795,-1.0,1.647042,0
Avery Premier Heavy-Duty Binder with Round Locking Rings,Consumer,United States,California,Office Supplies,Binders,0.205755,0.0,0.758433,0
Kingston Digital DataTraveler 8GB USB 2.0,Consumer,United States,Pennsylvania,Technology,Accessories,-0.437265,0.0,-0.371464,1
"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Consumer,United States,Washington,Office Supplies,Paper,-0.153484,-1.0,0.296204,3
Avery 50,Consumer,United States,Washington,Office Supplies,Labels,-0.151831,-1.0,0.32576,3
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Consumer,United States,Washington,Office Supplies,Binders,-0.305019,0.0,0.02798,2
Staple holder,Corporate,United States,New York,Office Supplies,Appliances,-0.170746,-1.0,0.037388,3
"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",Consumer,United States,Florida,Furniture,Furnishings,0.204211,0.0,-0.40352,2
Dixon Ticonderoga Core-Lock Colored Pencils,Consumer,United States,Virginia,Office Supplies,Art,0.00126,-1.0,0.339121,3
Project Tote Personal File,Consumer,United States,North Carolina,Office Supplies,Storage,0.085108,0.0,-0.03966,2
Acco 6 Outlet Guardian Premium Plus Surge Suppressor,Consumer,United States,Washington,Office Supplies,Appliances,0.118732,-1.0,0.454879,3
"GBC White Gloss Covers, Plain Front",Corporate,United States,Illinois,Office Supplies,Binders,-0.55394,0.749016,-1.235369,1
Easy-staple paper,Consumer,United States,Florida,Office Supplies,Paper,-0.635947,0.0,-0.168982,1
Xerox 1957,Consumer,United States,Florida,Office Supplies,Paper,-0.523447,0.0,-0.110331,1
Advantus Plastic Paper Clips,Consumer,United States,Virginia,Office Supplies,Fasteners,-0.07785,-1.0,0.467432,3
"Performers Binder/Pad Holder, Black",Home Office,United States,California,Office Supplies,Binders,0.285122,0.0,1.200019,0
OIC Binder Clips,Consumer,United States,Virginia,Office Supplies,Fasteners,-0.321029,-1.0,0.140141,3
Avery Binding System Hidden Tab Executive Style Index Sets,Corporate,United States,Texas,Office Supplies,Binders,-0.868143,0.749016,-0.713449,1
Personal File Boxes with Fold-Down Carry Handle,Consumer,United States,Pennsylvania,Office Supplies,Storage,-0.154014,0.0,-0.231283,2
"Ultra Door Kickplate, 8""H x 34""W",Consumer,United States,Pennsylvania,Furniture,Furnishings,0.14909,0.0,0.18776,2
Avery 51,Consumer,United States,Kansas,Office Supplies,Labels,-0.440401,-1.0,0.001,3
Avery Heavy-Duty EZD View Binder with Locking Rings,Consumer,United States,Michigan,Office Supplies,Binders,0.021152,-1.0,0.640426,3
"Crayola Anti Dust Chalk, 12/Pack",Home Office,United States,California,Office Supplies,Art,-0.608651,-1.0,-0.106848,3
Newell 338,Home Office,United States,California,Office Supplies,Art,-0.765633,-1.0,-0.229649,3
Novimex Swivel Fabric Task Chair,Home Office,United States,California,Furniture,Chairs,0.313739,0.0,-0.836734,2
"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Consumer,United States,New York,Furniture,Furnishings,0.677028,-1.0,2.000376,0
"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Consumer,United States,Texas,Office Supplies,Binders,-0.7224,0.749016,-0.896256,1
Advantus Rolling Storage Box,Consumer,United States,Texas,Office Supplies,Storage,-0.576975,0.0,-0.273217,1
WD My Passport Ultra 1TB Portable External Hard Drive,Consumer,United States,Texas,Technology,Accessories,0.005235,0.0,-0.395728,2
Avery 519,Consumer,United States,Pennsylvania,Office Supplies,Labels,-0.256284,0.0,0.043661,2
"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Consumer,United States,Pennsylvania,Office Supplies,Paper,-0.523447,0.0,-0.11743,1
Poly String Tie Envelopes,Consumer,United States,Pennsylvania,Office Supplies,Envelopes,-1.012346,0.0,-0.256518,1
GBC Wire Binding Strips,Corporate,United States,Tennessee,Office Supplies,Binders,-0.146395,0.701566,-1.392236,1
Zipper Ring Binder Pockets,Corporate,United States,Tennessee,Office Supplies,Binders,-1.232001,0.701566,-0.391778,1
Belkin F8E887 USB Wired Ergonomic Keyboard,Consumer,United States,Pennsylvania,Technology,Accessories,-0.051631,0.0,-0.29548,2
"GBC White Gloss Covers, Plain Front",Consumer,United States,Pennsylvania,Office Supplies,Binders,-0.304502,0.701566,-1.083825,1
Southworth Parchment Paper & Envelopes,Corporate,United States,Illinois,Office Supplies,Paper,-0.519514,0.0,-0.129926,1
Newell 341,Consumer,United States,Georgia,Office Supplies,Art,-0.605309,-1.0,-0.18035,3
X-Rack File for Hanging Folders,Consumer,United States,New York,Office Supplies,Storage,-0.364991,-1.0,-0.101818,3
Avery 476,Consumer,United States,New Hampshire,Office Supplies,Labels,-0.497692,-1.0,-0.038823,3
Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,Corporate,United States,Colorado,Technology,Accessories,0.441113,0.0,-0.88321,2
Mobile Personal File Cube,Corporate,United States,Colorado,Office Supplies,Storage,0.440138,0.0,0.220607,2
Xerox 1997,Corporate,United States,New York,Office Supplies,Paper,-0.428433,-1.0,0.024152,3
Iris Project Case,Consumer,United States,California,Office Supplies,Storage,-0.219674,-1.0,-0.013354,3
Xerox 210,Home Office,United States,Arizona,Office Supplies,Paper,-0.230469,0.0,0.08059,2
Xerox 1973,Home Office,United States,Arizona,Office Supplies,Paper,0.002412,0.0,0.331094,2
Eldon Shelf Savers Cubes and Bins,Consumer,United States,California,Office Supplies,Storage,-0.044261,-1.0,-0.281484,3
"Wilson Jones Hanging View Binder, White, 1""",Consumer,United States,South Carolina,Office Supplies,Binders,-0.562281,-1.0,-0.077699,3
Xerox 210,Consumer,United States,South Carolina,Office Supplies,Paper,-0.601332,-1.0,-0.089048,3
Binding Machine Supplies,Consumer,United States,South Carolina,Office Supplies,Binders,0.027558,-1.0,0.697491,3
"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",Home Office,United States,California,Office Supplies,Art,0.013205,-1.0,0.257072,3
Xerox 1945,Corporate,United States,South Carolina,Office Supplies,Paper,0.320612,-1.0,1.848856,0
"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Consumer,United States,California,Office Supplies,Paper,-0.065767,-1.0,0.474071,3
Economy Binders,Home Office,United States,California,Office Supplies,Binders,-0.539557,0.0,-0.117956,1
Storex DuraTech Recycled Plastic Frosted Binders,Consumer,United States,Texas,Office Supplies,Binders,-1.070849,0.749016,-0.559058,1
"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Home Office,United States,New York,Office Supplies,Paper,-0.484485,-1.0,-0.036318,3
Space Solutions HD Industrial Steel Shelving.,Home Office,United States,New York,Office Supplies,Storage,0.700795,-1.0,0.061037,3
O'Sullivan 5-Shelf Heavy-Duty Bookcases,Corporate,United States,Massachusetts,Furniture,Bookcases,0.162904,-1.0,0.427297,3
Logitech Desktop MK120 Mouse and keyboard Combo,Consumer,United States,Maryland,Technology,Accessories,0.233622,-1.0,0.041756,3
"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",Corporate,United States,Texas,Office Supplies,Binders,-0.871195,0.749016,-0.72378,1
"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",Corporate,United States,Texas,Office Supplies,Binders,-1.355833,0.749016,-0.442127,1
Plastic Stacking Crates & Casters,Corporate,United States,Texas,Office Supplies,Storage,-0.760454,0.0,-0.292889,1
Hammermill Color Copier Paper (28Lb. and 96 Bright),Corporate,United States,Iowa,Office Supplies,Paper,-0.71255,-1.0,-0.152078,3
Xerox 1990,Consumer,United States,Texas,Office Supplies,Paper,-0.393276,0.0,-0.07522,1
Jabra BIZ 2300 Duo QD Duo Corded Headset,Corporate,United States,Idaho,Technology,Phones,0.65675,0.0,0.512693,2
"BOSTON Ranger #55 Pencil Sharpener, Black",Consumer,United States,California,Office Supplies,Art,-0.019103,-1.0,0.232156,3
"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Consumer,United States,California,Furniture,Furnishings,-0.327123,-1.0,0.062006,3
Avery 486,Consumer,United States,New York,Office Supplies,Labels,-0.377343,-1.0,0.059578,3
"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Consumer,United States,Pennsylvania,Office Supplies,Binders,-0.456635,0.701566,-0.873969,1
Avery 486,Home Office,United States,New York,Office Supplies,Labels,-0.845262,-1.0,-0.190909,3
"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Home Office,United States,New York,Office Supplies,Paper,-0.113237,-1.0,0.373402,3
Lumber Crayons,Consumer,United States,Rhode Island,Office Supplies,Art,-0.041024,-1.0,0.363535,3
"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Consumer,United States,Rhode Island,Office Supplies,Paper,-0.705348,-1.0,-0.141845,3
"Eldon Expressions Wood Desk Accessories, Oak",Consumer,United States,Rhode Island,Furniture,Furnishings,-0.54576,-1.0,-0.159951,3
GBC Recycled VeloBinder Covers,Consumer,United States,Rhode Island,Office Supplies,Binders,-0.192438,-1.0,0.253923,3
Eldon Wave Desk Accessories,Consumer,United States,Rhode Island,Furniture,Furnishings,-0.469024,-1.0,-0.032431,3
Xerox 1921,Consumer,United States,Illinois,Office Supplies,Paper,-0.511757,0.0,-0.133808,1
